0	8	0.5	0	0	0	0	0	0	
-7.82437e-05	7.9999	0.500072	-0.00469462	-0.00625	0.0043125	-0.187785	-0.25	0.1725	
-0.000615091	7.99917	0.500568	-0.018127	-0.025	0.0168425	-0.349509	-0.5	0.328698	
-0.00201395	7.99719	0.501883	-0.0389398	-0.05625	0.0369801	-0.483002	-0.75	0.476808	
-0.00460951	7.99333	0.504384	-0.0657791	-0.1	0.0641612	-0.590573	-1	0.610435	
-0.00867224	7.98698	0.508403	-0.0974412	-0.15625	0.0975525	-0.675908	-1.25	0.725217	
-0.0143935	7.9775	0.514165	-0.131495	-0.225	0.132516	-0.686246	-1.5	0.67332	
-0.0218282	7.96427	0.521612	-0.165937	-0.30625	0.164935	-0.691415	-1.75	0.623454	
-0.0309897	7.94667	0.530618	-0.200529	-0.4	0.194914	-0.692301	-2	0.575685	
-0.0418803	7.92406	0.541064	-0.235073	-0.50625	0.222557	-0.689443	-2.25	0.530057	
-0.0544931	7.89583	0.552837	-0.269387	-0.625	0.247974	-0.683111	-2.5	0.486598	
-0.0688102	7.86137	0.565825	-0.303174	-0.755547	0.271181	-0.668375	-2.72187	0.441696	
-0.0847957	7.8201	0.579918	-0.336068	-0.896686	0.292209	-0.647395	-2.9237	0.399422	
-0.102397	7.7716	0.595011	-0.367788	-1.0437	0.311188	-0.621387	-2.957	0.359725	
-0.121551	7.71572	0.611005	-0.398116	-1.1916	0.328244	-0.591745	-2.95894	0.322542	
-0.142183	7.65244	0.627806	-0.426907	-1.33955	0.343503	-0.559908	-2.95914	0.287803	
-0.164216	7.58176	0.645327	-0.454148	-1.48751	0.357055	-0.529717	-2.95918	0.254285	
-0.187573	7.50369	0.663485	-0.479874	-1.63547	0.368992	-0.499312	-2.95918	0.223195	
-0.212178	7.41821	0.682201	-0.504081	-1.78343	0.379433	-0.468996	-2.95918	0.194437	
-0.237956	7.32534	0.701405	-0.526758	-1.93139	0.388492	-0.438065	-2.95918	0.16791	
-0.264828	7.22508	0.721029	-0.547883	-2.07935	0.396277	-0.406929	-2.95918	0.143511	
-0.292721	7.11741	0.741012	-0.567625	-2.22731	0.402841	-0.382778	-2.95918	0.11905	
-0.32157	7.00234	0.761294	-0.586146	-2.37527	0.408237	-0.358041	-2.95918	0.0967732	
-0.351315	6.87988	0.781818	-0.603423	-2.52323	0.41257	-0.33306	-2.95918	0.0765577	
-0.381892	6.75002	0.802535	-0.619453	-2.67108	0.415941	-0.30813	-2.95488	0.0582823	
-0.413239	6.61278	0.823398	-0.634244	-2.81846	0.418444	-0.283507	-2.94057	0.0418285	
-0.445305	6.46822	0.844362	-0.648381	-2.96352	0.419906	-0.281977	-2.86152	0.0166777	
-0.478075	6.3165	0.865369	-0.662377	-3.10422	0.420219	-0.277839	-2.76653	-0.00418163	
-0.511539	6.15788	0.886368	-0.676112	-3.23983	0.419579	-0.271566	-2.65789	-0.0213944	
-0.54568	5.99261	0.907314	-0.689491	-3.36977	0.418156	-0.263612	-2.53965	-0.0355483	
-0.580481	5.821	0.928173	-0.702442	-3.49362	0.416088	-0.254398	-2.41458	-0.0471607	
-0.615917	5.64338	0.948913	-0.714913	-3.60982	0.413455	-0.244462	-2.23329	-0.058157	
-0.651964	5.46017	0.96951	-0.726873	-3.7171	0.410329	-0.233947	-2.0578	-0.0668799	
-0.688595	5.27182	0.98994	-0.738301	-3.81564	0.406812	-0.223141	-1.88409	-0.0738023	
-0.725785	5.07875	1.01019	-0.749186	-3.90566	0.402985	-0.212283	-1.71673	-0.0793016	
-0.763505	4.88139	1.03023	-0.759532	-3.98747	0.39891	-0.201562	-1.55549	-0.0836772	
-0.801725	4.68017	1.05007	-0.769083	-4.05899	0.394235	-0.18048	-1.30549	-0.103329	
-0.840397	4.4757	1.06964	-0.777655	-4.11802	0.388669	-0.162371	-1.05549	-0.1193	
-0.879476	4.26858	1.08892	-0.785382	-4.16467	0.382352	-0.146708	-0.810479	-0.133382	
-0.918923	4.05943	1.10787	-0.792376	-4.19952	0.375374	-0.133075	-0.583463	-0.145742	
-0.958703	3.84881	1.12645	-0.798731	-4.22356	0.367817	-0.121138	-0.37837	-0.156538	
-0.998785	3.63725	1.14463	-0.804468	-4.23674	0.359334	-0.108318	-0.148861	-0.182798	
-1.03914	3.42531	1.16236	-0.809606	-4.23899	0.349644	-0.0971925	0.0590076	-0.204791	
-1.07974	3.21352	1.17958	-0.814221	-4.23134	0.338952	-0.0874066	0.246899	-0.222891	
