-3.05035	-6.52107	0.862922	-0.00503862	-0.695742	-0.149159	0.0533335	0.312336	0.0639114	
-3.05054	-6.55547	0.855545	-0.00246895	-0.680238	-0.145931	0.0494534	0.307821	0.0652208	
-3.0506	-6.5891	0.84833	-8.6234e-05	-0.665025	-0.142651	0.0458552	0.30072	0.0659703	
-3.05055	-6.62198	0.84128	0.00212311	-0.650218	-0.139346	0.0425185	0.291565	0.0662222	
-3.05039	-6.65413	0.834395	0.00417168	-0.635907	-0.13604	0.0394243	0.280876	0.0660342	
-3.05014	-6.68558	0.827676	0.00605193	-0.621933	-0.13275	0.0357858	0.278084	0.0655609	
-3.04979	-6.71633	0.82112	0.00775933	-0.608157	-0.129492	0.0325103	0.272939	0.0647385	
-3.04936	-6.7464	0.814726	0.00931105	-0.594686	-0.126284	0.0295587	0.265902	0.0636137	
-3.04886	-6.7758	0.80849	0.0107224	-0.581603	-0.123137	0.0268967	0.257407	0.0622296	
-3.04829	-6.80457	0.802411	0.0120072	-0.568972	-0.120066	0.0244936	0.247852	0.0606257	
-3.04766	-6.83271	0.796483	0.0131437	-0.556618	-0.117077	0.0209678	0.246301	0.0589176	
-3.04698	-6.86023	0.790701	0.014116	-0.544394	-0.114178	0.0179214	0.242671	0.0570489	
-3.04625	-6.88715	0.785063	0.0149463	-0.532393	-0.111376	0.015291	0.23736	0.0550503	
-3.04549	-6.91348	0.779562	0.0156541	-0.52069	-0.108676	0.0130215	0.230739	0.0529498	
-3.04469	-6.93922	0.774194	0.0162562	-0.509343	-0.106083	0.011065	0.223145	0.0507724	
-3.04386	-6.96441	0.768953	0.0167525	-0.498129	-0.103537	0.00878583	0.22542	0.0510599	
-3.04302	-6.98904	0.76384	0.0171437	-0.486862	-0.100986	0.00686094	0.225277	0.0509972	
-3.04215	-7.0131	0.758854	0.0174462	-0.475652	-0.098445	0.00524047	0.22311	0.0506263	
-3.04127	-7.0366	0.753995	0.0176743	-0.464592	-0.0959296	0.00388127	0.219288	0.0499865	
-3.04038	-7.05956	0.749261	0.0178399	-0.453756	-0.0934521	0.00274599	0.214155	0.0491138	
-3.03949	-7.08198	0.744649	0.0179403	-0.44309	-0.0910219	0.001267	0.212473	0.0480935	
-3.03859	-7.10387	0.740158	0.0179734	-0.432549	-0.0886472	5.92108e-05	0.209194	0.0468974	
-3.03769	-7.12524	0.735783	0.017952	-0.422203	-0.0863359	-0.000918029	0.204645	0.0455539	
-3.0368	-7.1461	0.731523	0.0178865	-0.412109	-0.0840948	-0.00169973	0.199123	0.044089	
-3.0359	-7.16646	0.727373	0.0177861	-0.402308	-0.0819294	-0.00231603	0.192888	0.0425262	
-3.03502	-7.18633	0.723329	0.0176388	-0.392736	-0.0798165	-0.00357763	0.190017	0.0419929	
-3.03414	-7.20573	0.71939	0.0174352	-0.383334	-0.0777351	-0.00456451	0.186055	0.0412634	
-3.03328	-7.22467	0.715555	0.0171881	-0.374151	-0.0756943	-0.00532005	0.18126	0.0403658	
-3.03242	-7.24315	0.71182	0.0169081	-0.365223	-0.073702	-0.00588148	0.175857	0.0393255	
-3.03159	-7.2612	0.708184	0.016604	-0.356576	-0.0717648	-0.00628072	0.170038	0.0381662	
-3.03076	-7.27881	0.704643	0.0163041	-0.348168	-0.0698758	-0.00571432	0.166251	0.0373904	
-3.02995	-7.29602	0.701196	0.0160312	-0.339966	-0.0680292	-0.00520309	0.16185	0.0364758	
-3.02916	-7.31281	0.697839	0.0157826	-0.331994	-0.0662312	-0.00474122	0.157015	0.0354448	
-3.02838	-7.32922	0.694572	0.015556	-0.324272	-0.0644871	-0.00432358	0.151896	0.0343176	
-3.0276	-7.34525	0.69139	0.0153492	-0.316809	-0.0628014	-0.00394559	0.146618	0.0331126	
-3.02684	-7.3609	0.68829	0.0151679	-0.309506	-0.061183	-0.00330898	0.145506	0.0316196	
-3.02609	-7.3762	0.68527	0.0150161	-0.302281	-0.0596398	-0.00276338	0.143488	0.0301091	
-3.02534	-7.39113	0.682325	0.0148896	-0.295174	-0.0581723	-0.00229643	0.14077	0.0285927	
-3.0246	-7.40572	0.679452	0.0147847	-0.288217	-0.0567805	-0.00189745	0.137525	0.0270805	
-3.02386	-7.41996	0.676646	0.0146984	-0.281431	-0.0554639	-0.00155714	0.133901	0.0255812	
-3.02313	-7.43386	0.673904	0.0146084	-0.274786	-0.0542323	-0.00204256	0.131913	0.0236849	
-3.0224	-7.44744	0.671221	0.0144969	-0.268254	-0.0530934	-0.00241608	0.129344	0.0218685	
-3.02168	-7.46069	0.668593	0.0143691	-0.261862	-0.0520434	-0.00269562	0.126344	0.0201336	
-3.02096	-7.47363	0.666015	0.0142293	-0.255628	-0.051078	-0.00289658	0.123039	0.0184813	
-3.02026	-7.48626	0.663484	0.0140811	-0.249563	-0.0501932	-0.00303211	0.119532	0.016912	
-3.01956	-7.49859	0.660995	0.0139119	-0.243573	-0.0493342	-0.0037348	0.120085	0.0174461	
-3.01886	-7.51061	0.658551	0.0137118	-0.23758	-0.0484528	-0.00426825	0.119648	0.0178085	
-3.01818	-7.52234	0.65615	0.0134886	-0.231628	-0.0475572	-0.00465989	0.118431	0.0180174	
-3.01752	-7.53378	0.653795	0.0132488	-0.225752	-0.0466545	-0.00493319	0.11661	0.0180899	
-3.01686	-7.54492	0.651485	0.0129978	-0.219978	-0.0457512	-0.00510825	0.114332	0.0180418	
-3.01622	-7.55578	0.64922	0.0127512	-0.214294	-0.0448374	-0.0047551	0.113031	0.0185092	
-3.01558	-7.56635	0.647002	0.0125217	-0.208688	-0.0439046	-0.00442525	0.111197	0.0188063	
-3.01496	-7.57665	0.64483	0.0123081	-0.203186	-0.0429606	-0.00411729	0.108901	0.0189515	
-3.01435	-7.58667	0.642706	0.0121094	-0.197811	-0.0420128	-0.00382992	0.10609	0.0189622	
-3.01375	-7.59643	0.640629	0.0119246	-0.192586	-0.0410674	-0.00356187	0.102898	0.0188542	
-3.01316	-7.60593	0.638599	0.0117491	-0.187519	-0.0401174	-0.00345836	0.0998103	0.0191451	
-3.01258	-7.61519	0.636617	0.0115791	-0.182613	-0.0391567	-0.00334245	0.0964033	0.0192827	
-3.012	-7.6242	0.634683	0.0114151	-0.177885	-0.0381925	-0.0032176	0.0927504	0.0192847	
-3.01144	-7.63298	0.632798	0.0112575	-0.173342	-0.0372312	-0.00308667	0.0889327	0.019167	
-3.01088	-7.64154	0.63096	0.0111065	-0.168994	-0.0362784	-0.00295204	0.0850174	0.0189448	
-3.01033	-7.64988	0.62917	0.0109512	-0.164756	-0.0353339	-0.00326302	0.0844821	0.0188347	
-3.00978	-7.65801	0.627426	0.0107825	-0.160563	-0.0343975	-0.0034841	0.0832626	0.0186211	
-3.00925	-7.66594	0.62573	0.0106046	-0.156443	-0.0334741	-0.00363044	0.081501	0.0183178	
-3.00872	-7.67366	0.624079	0.010421	-0.152423	-0.0325677	-0.00371496	0.0793175	0.0179374	
-3.00821	-7.68118	0.622473	0.0102344	-0.14852	-0.031682	-0.00374872	0.0768131	0.0174914	
-3.0077	-7.68851	0.62091	0.0100409	-0.144711	-0.0308155	-0.00399164	0.0755344	0.017165	
-3.0072	-7.69565	0.619391	0.00983732	-0.140978	-0.0299671	-0.00415091	0.073797	0.0167714	
-3.00671	-7.70261	0.617913	0.00962752	-0.13734	-0.0291398	-0.00424105	0.0717048	0.016321	
-3.00624	-7.70939	0.616476	0.00941464	-0.133814	-0.0283362	-0.00427445	0.0693451	0.0158234	
-3.00577	-7.71599	0.615079	0.00920123	-0.130411	-0.0275584	-0.00426165	0.0667912	0.0152873	
-3.00532	-7.72243	0.61372	0.00898059	-0.127122	-0.0268081	-0.00456392	0.0647496	0.0147256	
-3.00488	-7.72871	0.612398	0.00874735	-0.123941	-0.0260865	-0.00476585	0.0624957	0.0141399	
-3.00444	-7.73483	0.611111	0.00850608	-0.120876	-0.0253946	-0.00488476	0.060091	0.0135366	
-3.00402	-7.7408	0.609858	0.00826058	-0.117934	-0.0247331	-0.00493543	0.0575869	0.0129216	
-3.00362	-7.74662	0.608637	0.00801393	-0.115119	-0.0241026	-0.00493044	0.0550256	0.0123001	
-3.00322	-7.75231	0.607447	0.00778057	-0.112371	-0.0234882	-0.00440404	0.0548808	0.0122743	
-3.00284	-7.75786	0.606288	0.00757204	-0.109643	-0.022877	-0.00393735	0.0542526	0.0121757	
-3.00247	-7.76328	0.60516	0.00738552	-0.106956	-0.0222722	-0.00352329	0.0532394	0.0120135	
-3.0021	-7.76856	0.604061	0.00721855	-0.104327	-0.021677	-0.00315565	0.0519242	0.0117963	
-3.00174	-7.77371	0.602992	0.00706893	-0.101769	-0.0210938	-0.00282897	0.0503772	0.0115321	
-3.00139	-7.77874	0.601951	0.00691665	-0.0992774	-0.020532	-0.00326208	0.0492914	0.0109394	
-3.00105	-7.78364	0.600938	0.00674555	-0.0968462	-0.0199998	-0.00358195	0.0479543	0.0103499	
-3.00072	-7.78842	0.599951	0.00656082	-0.0944867	-0.0194969	-0.00380725	0.0464265	0.00976662	
-3.0004	-7.79309	0.598988	0.00636679	-0.0922071	-0.0190229	-0.00395398	0.0447587	0.00919261	
-3.00008	-7.79764	0.598048	0.00616705	-0.0900133	-0.0185773	-0.00403582	0.0429932	0.00863025	
-2.99978	-7.80209	0.59713	0.00596454	-0.0879093	-0.0181595	-0.00406442	0.0411652	0.00808165	
-2.99949	-7.80644	0.596232	0.00576169	-0.0858976	-0.0177687	-0.00404969	0.0393036	0.00754854	
-2.9992	-7.81068	0.595352	0.00556044	-0.0839792	-0.0174042	-0.00400007	0.0374321	0.00703239	
-2.99893	-7.81484	0.594491	0.00536238	-0.0821541	-0.0170651	-0.00392269	0.0355702	0.00653435	
-2.99867	-7.8189	0.593645	0.00516872	-0.0804216	-0.0167503	-0.00382359	0.0337333	0.00605535	
-2.99841	-7.82288	0.592816	0.00498414	-0.0787108	-0.01644	-0.00355942	0.0346956	0.00635541	
-2.99817	-7.82677	0.592002	0.00481234	-0.0769647	-0.0161166	-0.00331266	0.0351506	0.00658032	
-2.99793	-7.83057	0.591204	0.00465247	-0.0752061	-0.0157837	-0.00308226	0.0351913	0.00673765	
-2.9977	-7.83429	0.590423	0.00450373	-0.0734539	-0.0154444	-0.00286724	0.0348964	0.00683451	
-2.99748	-7.83792	0.58966	0.00436538	-0.0717232	-0.0151016	-0.00266666	0.034333	0.00687752	
-2.99727	-7.84146	0.588913	0.00424686	-0.0700132	-0.0147617	-0.00207425	0.0340667	0.00671879	
-2.99706	-7.84492	0.588183	0.00415561	-0.0683232	-0.0144303	-0.00157587	0.033534	0.00653745	
-2.99685	-7.8483	0.58747	0.00408726	-0.0666651	-0.0141084	-0.00115818	0.032791	0.00633731	
-2.99665	-7.85159	0.586772	0.00403806	-0.0650482	-0.0137969	-0.000809626	0.0318848	0.00612185	
-2.99645	-7.8548	0.58609	0.00400481	-0.0634797	-0.0134965	-0.000520226	0.0308551	0.00589424	
-2.99625	-7.85794	0.585422	0.00396964	-0.0619431	-0.013211	-0.000886697	0.0306093	0.00552689	
-2.99605	-7.861	0.584769	0.0039181	-0.0604247	-0.0129436	-0.00117479	0.0301255	0.00516921	
-2.99585	-7.86398	0.584128	0.00385381	-0.0589352	-0.0126938	-0.00139681	0.0294538	0.00482225	
-2.99566	-7.86689	0.583499	0.00377981	-0.0574829	-0.0124611	-0.00156335	0.0286363	0.00448688	
-2.99548	-7.86973	0.582881	0.00369864	-0.0560743	-0.0122448	-0.00168346	0.0277085	0.0041638	
-2.99529	-7.8725	0.582274	0.00363354	-0.0546862	-0.0120429	-0.000920407	0.0278174	0.00391353	
-2.99511	-7.8752	0.581677	0.00360316	-0.0532996	-0.0118533	-0.000294787	0.0276465	0.00366893	
-2.99493	-7.87783	0.581089	0.00360114	-0.0519272	-0.0116758	0.00021387	0.0272508	0.00343084	
-2.99475	-7.88039	0.580509	0.00362207	-0.050579	-0.0115101	0.000623207	0.026677	0.00319995	
-2.99457	-7.88289	0.579938	0.00366136	-0.0492629	-0.0113556	0.000948416	0.0259646	0.00297682	
-2.99439	-7.88532	0.579374	0.00370943	-0.047952	-0.0112045	0.000974649	0.0264718	0.00306844	
-2.9942	-7.88768	0.578817	0.00375847	-0.0466243	-0.0110495	0.000986786	0.0266354	0.00313013	
-2.99401	-7.88998	0.578269	0.00380783	-0.0452955	-0.0108922	0.000987411	0.0265196	0.00316509	
-2.99382	-7.89221	0.577728	0.00385698	-0.043978	-0.0107336	0.000978721	0.026179	0.00317629	
-2.99362	-7.89438	0.577195	0.00390551	-0.042682	-0.0105751	0.00096258	0.0256598	0.0031665	
-2.99343	-7.89648	0.57667	0.00394633	-0.0414419	-0.0104169	0.000670294	0.0239443	0.00316009	
-2.99323	-7.89852	0.576154	0.00397378	-0.040285	-0.0102595	0.000427693	0.0223341	0.0031349	
-2.99303	-7.90051	0.575644	0.00399016	-0.039206	-0.0101038	0.000227529	0.0208239	0.00309331	
-2.99283	-7.90245	0.575143	0.00399744	-0.0382002	-0.00995054	6.3547e-05	0.0194088	0.00303755	
-2.99263	-7.90433	0.574649	0.00399729	-0.0372629	-0.00980036	-6.96502e-05	0.0180838	0.00296965	
-2.99243	-7.90617	0.574163	0.00398775	-0.0363502	-0.00964621	-0.000311879	0.0184217	0.00319631	
-2.99223	-7.90797	0.573685	0.00396733	-0.0354266	-0.0094819	-0.000504855	0.0185235	0.00337613	
-2.99204	-7.90971	0.573215	0.0039383	-0.0345027	-0.00930966	-0.000656204	0.0184332	0.00351359	
-2.99184	-7.91142	0.572754	0.00390259	-0.0335871	-0.0091315	-0.000772483	0.0181886	0.00361289	
-2.99165	-7.91307	0.572302	0.00386179	-0.0326869	-0.00894923	-0.000859319	0.0178214	0.00367798	
